"","TIN","Practice ID","Practice Name","Start Date","End Date","MeasureID","EGP","Numerator","Exclusion","Exception","ED.IDs","ED_name_x"
"1068",752746578,437170,"Envision","7/1/2017","12/31/2017","22",56,9,1,0,"437230, 437351, 437415, 437453, 437690",NA
"1069",752746578,437170,"Envision","7/1/2017","12/31/2017","24",36,25,2,0,"437230, 437351, 437415, 437453, 437690",NA
"1070",752746578,437170,"Envision","7/1/2017","12/31/2017","25",389,358,0,0,"437230, 437351, 437415, 437453, 437690",NA
"1071",752746578,437170,"Envision","7/1/2017","12/31/2017","31",153,101,0,0,"437230, 437351, 437415, 437453, 437690",NA
"1072",752759511,437170,"Envision","7/1/2017","12/31/2017","22",4,1,0,0,"437661",NA
"1073",752759511,437170,"Envision","7/1/2017","12/31/2017","25",27,23,0,0,"437661",NA
"1074",752759511,437170,"Envision","7/1/2017","12/31/2017","31",4,3,0,0,"437661",NA
"1075",752778807,437170,"Envision","7/1/2017","12/31/2017","22",6,2,0,0,"437687",NA
"1076",752778807,437170,"Envision","7/1/2017","12/31/2017","24",6,5,1,0,"437687",NA
"1077",752778807,437170,"Envision","7/1/2017","12/31/2017","25",39,32,0,0,"437687",NA
"1078",752778807,437170,"Envision","7/1/2017","12/31/2017","31",27,16,0,0,"437687",NA
"1079",752807737,437170,"Envision","7/1/2017","12/31/2017","22",90,28,1,0,"437493, 437494, 437495, 437496, 437497, 437562",NA
"1080",752807737,437170,"Envision","7/1/2017","12/31/2017","24",56,36,3,0,"437493, 437494, 437495, 437496, 437497, 437562",NA
"1081",752807737,437170,"Envision","7/1/2017","12/31/2017","25",430,325,0,1,"437493, 437494, 437495, 437496, 437497, 437562",NA
"1082",752809128,437170,"Envision","7/1/2017","12/31/2017","24",2,2,1,0,"437327",NA
"1083",752809128,437170,"Envision","7/1/2017","12/31/2017","25",31,28,0,0,"437327",NA
"1084",752809128,437170,"Envision","7/1/2017","12/31/2017","31",14,11,0,0,"437327",NA
"1085",752850785,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437692",NA
"1086",752850785,437170,"Envision","7/1/2017","12/31/2017","25",42,28,0,0,"437692",NA
"1087",752882188,437170,"Envision","7/1/2017","12/31/2017","22",15,4,0,0,"437504, 437505, 437506",NA
"1088",752882188,437170,"Envision","7/1/2017","12/31/2017","24",28,23,4,0,"437504, 437505, 437506",NA
"1089",752882188,437170,"Envision","7/1/2017","12/31/2017","25",271,197,0,0,"437504, 437505, 437506",NA
"1090",752885762,437170,"Envision","7/1/2017","12/31/2017","25",31,25,0,1,"437401, 437402",NA
"1091",752965268,437170,"Envision","7/1/2017","9/30/2017","22",2,1,0,0,"437403",NA
"1092",752965268,437170,"Envision","7/1/2017","9/30/2017","24",2,1,1,0,"437403",NA
"1093",753002004,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",2897,324,97,0,"354429, 354431, 354435, 354437, 354440",NA
"1094",753002004,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",3563,2610,146,0,"354429, 354431, 354435, 354437, 354440",NA
"1095",753010206,437170,"Envision","7/1/2017","12/31/2017","25",2,0,0,0,"437372",NA
"1096",760588447,97232,"Medical Center Emergency Physicians","1/1/2017","12/31/2017","21",4391,1129,170,0,"205721, 205722, 205728, 205730, 205734, 205737, 205740, 206127, 206149, 206151, 206154, 206157, 206158, 240826","NA, CHI St. Luke's Lakeside Hospital"
"1097",760588447,97232,"Medical Center Emergency Physicians","1/1/2017","12/31/2017","24",4650,3732,97,0,"205721, 205722, 205728, 205730, 205734, 205737, 205740, 206127, 206149, 206151, 206154, 206157, 206158, 240826","NA, CHI St. Luke's Lakeside Hospital"
"1098",770528560,94557,"South Coast Emergency Medical Group, Inc.","1/1/2017","12/31/2017","21",927,74,52,0,"190896, 71438",", Goleta Valley Cottage Hospital, Santa Barbara Cottage Hospital"
"1099",770528560,94557,"South Coast Emergency Medical Group, Inc.","1/1/2017","12/31/2017","24",1779,1419,54,0,"190896, 71438",", Goleta Valley Cottage Hospital, Santa Barbara Cottage Hospital"
"1100",770528560,94557,"South Coast Emergency Medical Group, Inc.","1/1/2017","12/31/2017","25",478,338,0,0,"190896, 71438",", Goleta Valley Cottage Hospital, Santa Barbara Cottage Hospital"
"1101",800894895,437170,"Envision","10/1/2017","12/31/2017","22",9,4,0,0,"485459, 485460",NA
"1102",800894895,437170,"Envision","10/1/2017","12/31/2017","24",8,5,1,0,"485459, 485460",NA
"1103",800894895,437170,"Envision","10/1/2017","12/31/2017","25",34,22,0,0,"485459, 485460",NA
"1104",810753395,437170,"Envision","7/1/2017","12/31/2017","22",5,1,0,0,"437714",NA
"1105",810753395,437170,"Envision","7/1/2017","12/31/2017","24",2,1,1,0,"437714",NA
"1106",810753395,437170,"Envision","7/1/2017","12/31/2017","25",55,45,0,0,"437714",NA
"1107",810785734,437170,"Envision","7/1/2017","12/31/2017","22",22,6,0,0,"437352",NA
"1108",810785734,437170,"Envision","7/1/2017","12/31/2017","25",54,35,0,0,"437352",NA
"1109",810862159,437170,"Envision","7/1/2017","12/31/2017","19",28,13,10,0,"437384",NA
"1110",810887012,437170,"Envision","7/1/2017","9/30/2017","22",1,1,0,0,"437655",NA
"1111",810887012,437170,"Envision","7/1/2017","9/30/2017","25",2,2,0,0,"437655",NA
"1112",810887012,437170,"Envision","7/1/2017","9/30/2017","31",1,1,0,0,"437655",NA
"1113",810901896,437170,"Envision","7/1/2017","9/30/2017","25",4,3,0,0,"437559",NA
"1114",810901896,437170,"Envision","7/1/2017","9/30/2017","31",1,1,0,0,"437559",NA
"1115",810907539,437170,"Envision","7/1/2017","12/31/2017","22",13,6,0,0,"437196, 437422",NA
"1116",810907539,437170,"Envision","7/1/2017","12/31/2017","24",13,11,0,0,"437196, 437422",NA
"1117",810907539,437170,"Envision","7/1/2017","12/31/2017","25",102,84,0,0,"437196, 437422",NA
"1118",810957315,437170,"Envision","7/1/2017","12/31/2017","25",2,1,0,0,"437195",NA
"1119",811101655,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",785,296,31,0,"353967",NA
"1120",811101655,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",951,798,57,0,"353967",NA
"1121",811214833,437170,"Envision","10/1/2017","12/31/2017","24",2,1,0,0,"437252",NA
"1122",811214833,437170,"Envision","10/1/2017","12/31/2017","25",33,30,0,0,"437252",NA
"1123",811785063,437170,"Envision","7/1/2017","12/31/2017","25",1,0,0,0,"437190",NA
"1124",812416385,437170,"Envision","7/1/2017","12/31/2017","25",112,94,0,0,"437593, 437611",NA
"1125",812416385,437170,"Envision","7/1/2017","12/31/2017","31",22,16,0,0,"437593, 437611",NA
"1126",812835313,437170,"Envision","7/1/2017","12/31/2017","25",9,8,0,0,"437604",NA
"1127",812875670,98494,"USACS Management Group, LTD.","6/1/2017","12/31/2017","21",574,199,125,0,"353420, 353422, 353428",", Florida Hospital Heartland Medical Center (HART), Florida Hospital Lake Placid (PLAC), Florida Hospital Wauchula (WAUC)"
"1128",812875670,98494,"USACS Management Group, LTD.","6/1/2017","12/31/2017","24",1084,872,54,0,"353420, 353422, 353428",", Florida Hospital Heartland Medical Center (HART), Florida Hospital Lake Placid (PLAC), Florida Hospital Wauchula (WAUC)"
"1129",812881206,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437490",NA
"1130",812961997,437170,"Envision","7/1/2017","12/31/2017","25",33,29,0,0,"437589",NA
"1131",812993907,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437380",NA
"1132",812993907,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437380",NA
"1133",812993907,437170,"Envision","7/1/2017","12/31/2017","25",4,3,0,0,"437380",NA
"1134",813032852,437170,"Envision","7/1/2017","12/31/2017","25",10,6,0,0,"437470",NA
"1135",813382941,437170,"Envision","7/1/2017","12/31/2017","20",8,3,0,0,"437213",NA
"1136",813382941,437170,"Envision","7/1/2017","12/31/2017","22",4,4,0,0,"437213",NA
"1137",813382941,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437213",NA
"1138",813382941,437170,"Envision","7/1/2017","12/31/2017","25",33,19,0,0,"437213",NA
"1139",813413314,437170,"Envision","7/1/2017","9/30/2017","19",4,3,1,0,"437595, 437652, 437653",NA
"1140",813413314,437170,"Envision","7/1/2017","9/30/2017","20",1,1,0,0,"437595, 437652, 437653",NA
"1141",813487748,437170,"Envision","7/1/2017","12/31/2017","25",8,6,0,0,"437274",NA
"1142",813502081,437170,"Envision","7/1/2017","12/31/2017","20",4,2,0,0,"437452",NA
"1143",813502081,437170,"Envision","7/1/2017","12/31/2017","25",27,14,0,0,"437452",NA
"1144",813502081,437170,"Envision","7/1/2017","12/31/2017","31",19,12,0,0,"437452",NA
"1145",814220903,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437197",NA
"1146",814220903,437170,"Envision","7/1/2017","12/31/2017","25",10,8,0,0,"437197",NA
"1147",814220903,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437197",NA
"1148",814264503,437170,"Envision","7/1/2017","12/31/2017","25",22,15,0,0,"437718",NA
"1149",814414380,437170,"Envision","7/1/2017","12/31/2017","22",1,0,0,0,"437637",NA
"1150",814414380,437170,"Envision","7/1/2017","12/31/2017","24",6,5,0,0,"437637",NA
"1151",814414380,437170,"Envision","7/1/2017","12/31/2017","25",8,5,0,0,"437637",NA
"1152",814702447,437170,"Envision","7/1/2017","12/31/2017","22",8,1,0,0,"437484",NA
"1153",814702447,437170,"Envision","7/1/2017","12/31/2017","24",8,5,0,0,"437484",NA
"1154",814702447,437170,"Envision","7/1/2017","12/31/2017","25",50,41,0,0,"437484",NA
"1155",814702447,437170,"Envision","7/1/2017","12/31/2017","31",28,5,0,0,"437484",NA
"1156",815108515,437170,"Envision","7/1/2017","12/31/2017","22",5,1,0,0,"437269, 437364, 437438",NA
"1157",815108515,437170,"Envision","7/1/2017","12/31/2017","24",14,7,3,0,"437269, 437364, 437438",NA
"1158",815108515,437170,"Envision","7/1/2017","12/31/2017","25",87,63,0,0,"437269, 437364, 437438",NA
"1159",815108515,437170,"Envision","7/1/2017","12/31/2017","31",45,12,0,0,"437269, 437364, 437438",NA
"1160",815470843,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"437306",NA
"1161",815470843,437170,"Envision","7/1/2017","12/31/2017","24",1,0,1,0,"437306",NA
"1162",815470843,437170,"Envision","7/1/2017","12/31/2017","25",9,8,0,0,"437306",NA
"1163",815470843,437170,"Envision","7/1/2017","12/31/2017","31",1,0,0,0,"437306",NA
"1164",820829627,437170,"Envision","7/1/2017","12/31/2017","22",1,1,0,0,"485463",NA
"1165",820829627,437170,"Envision","7/1/2017","12/31/2017","25",1,1,0,0,"485463",NA
"1166",821009033,350641,"East LA Emergency Physicians, Inc.","10/1/2017","12/31/2017","21",73,8,0,0,"352762",", East Los Angeles Doctors Hospital"
"1167",821054491,350642,"Shasta Regional Emergency Medical Associates, Inc.","10/1/2017","12/31/2017","25",22,4,0,0,"352746",", Shasta Regional Medical Center"
"1168",821062180,437170,"Envision","7/1/2017","12/31/2017","22",2,1,0,0,"437581",NA
"1169",821062180,437170,"Envision","7/1/2017","12/31/2017","24",3,1,1,0,"437581",NA
"1170",821062180,437170,"Envision","7/1/2017","12/31/2017","25",62,46,0,0,"437581",NA
"1171",821062180,437170,"Envision","7/1/2017","12/31/2017","31",27,7,0,0,"437581",NA
"1172",821097772,437170,"Envision","7/1/2017","12/31/2017","24",1,1,0,0,"437722",NA
"1173",821097772,437170,"Envision","7/1/2017","12/31/2017","25",2,1,0,0,"437722",NA
"1174",821225819,437170,"Envision","7/1/2017","12/31/2017","22",3,0,0,0,"437382",NA
"1175",821225819,437170,"Envision","7/1/2017","12/31/2017","24",2,1,1,0,"437382",NA
"1176",821225819,437170,"Envision","7/1/2017","12/31/2017","25",7,6,0,0,"437382",NA
"1177",821225819,437170,"Envision","7/1/2017","12/31/2017","31",6,1,0,0,"437382",NA
"1178",821240061,437170,"Envision","7/1/2017","12/31/2017","25",4,4,0,0,"437673",NA
"1179",821266805,437170,"Envision","7/1/2017","12/31/2017","24",1,0,0,0,"437564",NA
"1180",821266805,437170,"Envision","7/1/2017","12/31/2017","25",6,2,0,0,"437564",NA
"1181",821289818,437170,"Envision","7/1/2017","12/31/2017","22",3,0,0,0,"437283",NA
"1182",821289818,437170,"Envision","7/1/2017","12/31/2017","24",5,4,0,0,"437283",NA
"1183",821289818,437170,"Envision","7/1/2017","12/31/2017","25",42,22,0,0,"437283",NA
"1184",821289818,437170,"Envision","7/1/2017","12/31/2017","31",7,2,0,0,"437283",NA
"1185",821644407,437170,"Envision","7/1/2017","12/31/2017","22",2,0,0,0,"437367",NA
"1186",821644407,437170,"Envision","7/1/2017","12/31/2017","24",3,0,0,0,"437367",NA
"1187",821644407,437170,"Envision","7/1/2017","12/31/2017","25",31,19,0,0,"437367",NA
"1188",821644407,437170,"Envision","7/1/2017","12/31/2017","31",10,4,0,0,"437367",NA
"1189",821748038,437170,"Envision","7/1/2017","12/31/2017","25",2,2,0,0,"437462",NA
"1190",822018522,437170,"Envision","7/1/2017","12/31/2017","22",17,6,0,0,"486025, 486026, 486027, 486029, 486030",NA
"1191",822018522,437170,"Envision","7/1/2017","12/31/2017","24",4,2,2,0,"486025, 486026, 486027, 486029, 486030",NA
"1192",822018522,437170,"Envision","7/1/2017","12/31/2017","31",21,16,0,0,"486025, 486026, 486027, 486029, 486030",NA
"1193",822301700,437170,"Envision","7/1/2017","12/31/2017","22",6,2,0,0,"486032",NA
"1194",822301700,437170,"Envision","7/1/2017","12/31/2017","24",2,1,1,0,"486032",NA
"1195",822301700,437170,"Envision","7/1/2017","12/31/2017","31",18,7,0,0,"486032",NA
"1196",822815985,437170,"Envision","10/1/2017","12/31/2017","22",2,2,0,0,"486024",NA
"1197",822815985,437170,"Envision","10/1/2017","12/31/2017","25",2,0,0,0,"486024",NA
"1198",822815985,437170,"Envision","10/1/2017","12/31/2017","31",4,2,0,0,"486024",NA
"1199",840738052,409851,"Telluride Regional Medical Center","7/1/2017","12/31/2017","22",6,0,0,0,"411263",", Telluride Regional Medical Center ED"
"1200",841099826,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","21",4792,393,240,0,"353329, 353375, 353877, 353879, 354042, 354050, 354406, 354413, 354419, 354420, 478045",NA
"1201",841099826,98494,"USACS Management Group, LTD.","7/1/2017","12/31/2017","24",5342,4003,252,0,"353329, 353375, 353877, 353879, 354042, 354050, 354406, 354413, 354419, 354420, 478045",NA
"1202",841108735,98494,"USACS Management Group, LTD.","1/1/2017","12/31/2017","21",5067,327,529,0,"197244, 197256, 353459, 353880, 473925, 473994, 473995",NA
"1203",841108735,98494,"USACS Management Group, LTD.","1/1/2017","12/31/2017","24",4116,3123,235,0,"197244, 197256, 353459, 353880, 473925, 473994, 473995",NA
"1204",841217723,119045,"Emergency Physicians of the Rockies, PC","1/1/2017","12/31/2017","21",5452,207,1152,0,"125663, 125665, 125666, 125667",NA
"1205",841444549,94538,"Colorado West Emergency Physicians","1/1/2017","12/31/2017","25",168,56,0,0,"77213",NA
"1206",850289839,425505,"Holy Cross Hospital","10/1/2017","12/31/2017","24",68,48,2,0,"429743",NA
"1207",860473753,234181,"Flagstaff Emergency Physicians LLC","1/1/2017","12/31/2017","21",429,80,244,0,"255665",", Flagstaff Medical Center"
"1208",860593131,437170,"Envision","7/1/2017","12/31/2017","22",26,9,1,0,"437307, 437308, 437309",NA
"1209",860593131,437170,"Envision","7/1/2017","12/31/2017","24",23,16,2,0,"437307, 437308, 437309",NA
"1210",860593131,437170,"Envision","7/1/2017","12/31/2017","25",326,263,0,0,"437307, 437308, 437309",NA
"1211",860593131,437170,"Envision","7/1/2017","12/31/2017","31",48,30,0,0,"437307, 437308, 437309",NA
"1212",860742962,437170,"Envision","7/1/2017","12/31/2017","22",28,3,0,0,"437256, 437257, 437258",NA
"1213",860742962,437170,"Envision","7/1/2017","12/31/2017","24",3,1,0,0,"437256, 437257, 437258",NA
"1214",901013275,437170,"Envision","7/1/2017","12/31/2017","22",13,2,0,0,"437378, 437487",NA
"1215",901013275,437170,"Envision","7/1/2017","12/31/2017","24",4,2,0,0,"437378, 437487",NA
"1216",901013275,437170,"Envision","7/1/2017","12/31/2017","25",48,34,0,0,"437378, 437487",NA
"1217",901013275,437170,"Envision","7/1/2017","12/31/2017","31",16,11,0,0,"437378, 437487",NA
"1218",901018964,437170,"Envision","7/1/2017","12/31/2017","22",27,14,1,0,"437331, 437425, 437512, 437656, 437658",NA
"1219",901018964,437170,"Envision","7/1/2017","12/31/2017","24",24,14,2,0,"437331, 437425, 437512, 437656, 437658",NA
"1220",901018964,437170,"Envision","7/1/2017","12/31/2017","25",305,196,0,0,"437331, 437425, 437512, 437656, 437658",NA
"1221",901018964,437170,"Envision","7/1/2017","12/31/2017","31",39,29,0,0,"437331, 437425, 437512, 437656, 437658",NA
"1222",901021331,437170,"Envision","7/1/2017","12/31/2017","25",16,12,0,0,"437482",NA
"1223",901021331,437170,"Envision","7/1/2017","12/31/2017","31",6,5,0,0,"437482",NA
"1224",901021519,437170,"Envision","7/1/2017","12/31/2017","22",4,3,0,0,"437455",NA
"1225",901021519,437170,"Envision","7/1/2017","12/31/2017","24",2,1,0,0,"437455",NA
"1226",901021519,437170,"Envision","7/1/2017","12/31/2017","25",48,29,0,0,"437455",NA
"1227",901021519,437170,"Envision","7/1/2017","12/31/2017","31",9,7,0,0,"437455",NA
"1228",901030583,437170,"Envision","7/1/2017","12/31/2017","22",45,10,0,0,"437330, 437609, 437610",NA
"1229",901030583,437170,"Envision","7/1/2017","12/31/2017","24",17,8,1,0,"437330, 437609, 437610",NA
"1230",901030583,437170,"Envision","7/1/2017","12/31/2017","25",220,186,0,0,"437330, 437609, 437610",NA
"1231",901030583,437170,"Envision","7/1/2017","12/31/2017","31",26,15,0,0,"437330, 437609, 437610",NA
"1232",910885450,94554,"Associated Emergency Physicians, Inc., P.S.","1/1/2017","12/31/2017","31",247,247,0,0,"67366",NA
"1233",911170922,220333,"Seattle Emergency Physicians Service","1/1/2017","12/31/2017","25",159,129,0,0,"220357, 220358",", Swedish Medical Center First Hill Campus, Swedish Medical Center Cherry Hill Campus"
"1234",911256346,94565,"Cascade Emergency Physicians","1/1/2017","12/31/2017","25",69,51,0,0,"59229",", MultiCare Auburn Medical Center"
"1235",911382522,285942,"emergency physician services","1/1/2017","12/31/2017","24",2468,1576,174,0,"288153",", Holy Family Hospital"
"1236",911382522,285942,"emergency physician services","1/1/2017","12/31/2017","25",269,197,0,0,"288153",", Holy Family Hospital"
"1237",911692040,94563,"Puget Sound Physicians, PLLC","1/1/2017","12/31/2017","24",589,291,27,0,"69989",NA
"1238",911740659,171152,"OLYMPIA EMERGENCY SERVICES","1/1/2017","12/31/2017","25",82,48,0,0,"192233",NA
"1239",911910055,94567,"North Sound Emergency Medicine","1/1/2017","12/31/2017","25",301,224,0,0,"69988",", Providence Regional Medical Center"
"1240",920076058,226337,"Alaska Emergency Medicine Associates","1/1/2017","12/31/2017","21",2218,42,175,0,"231413",NA
"1241",920101761,171876,"Juneau Emergency Medical Associates, Inc.","10/1/2017","12/31/2017","21",128,29,8,0,"188775",NA
"1242",920101761,171876,"Juneau Emergency Medical Associates, Inc.","10/1/2017","12/31/2017","24",113,19,1,0,"188775",NA
"1243",920101761,171876,"Juneau Emergency Medical Associates, Inc.","10/1/2017","12/31/2017","25",4,4,0,0,"188775",NA
"1244",952835184,219688,"Burbank Emergency Medical Group,Inc","1/1/2017","12/31/2017","24",263,197,14,0,"220204",", Providence St.Joseph Medical Center"
"1245",954341393,157066,"Pacifica Emergency Medical Associates","10/1/2017","12/31/2017","21",59,0,1,0,"157550",NA
"1246",954341393,157066,"Pacifica Emergency Medical Associates","10/1/2017","12/31/2017","24",75,59,0,0,"157550",NA
"1247",954481360,94878,"Emergency Specialist Physicians Medical Associates Inc","1/1/2017","12/31/2017","25",287,217,0,0,"94808",", Little Company of Mary Hospital (Providence)"
"1248",954873894,157076,"Tarzana Emergency Medical Associates","10/1/2017","12/31/2017","21",487,22,38,0,"85944",", Providence Tarzana Medical Center"
"1249",954873894,157076,"Tarzana Emergency Medical Associates","10/1/2017","12/31/2017","24",276,221,0,0,"85944",", Providence Tarzana Medical Center"
"1250",990175212,188012,"The Emergency Group","1/1/2017","12/31/2017","22",3890,3890,7,0,"121838, 189387",", Queen's Medical Center West, The Queens Medical Center"
"1251",990175212,188012,"The Emergency Group","1/1/2017","12/31/2017","25",1994,1274,0,0,"121838, 189387",", Queen's Medical Center West, The Queens Medical Center"
"1252",990341826,437170,"Envision","7/1/2017","12/31/2017","22",4,0,0,1,"437214",NA
"1253",990341826,437170,"Envision","7/1/2017","12/31/2017","24",13,11,0,0,"437214",NA
"1254",990341826,437170,"Envision","7/1/2017","12/31/2017","25",50,40,0,0,"437214",NA
"1255",990341826,437170,"Envision","7/1/2017","12/31/2017","31",3,2,0,0,"437214",NA
